,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
119,12,3,9:40,1480,1,10,HON,14,"Rush by Skywalker (C), L. for 1 yds. Tackle by Keiki-Kane, M.. FUMBLE recovered by Annastesia, N. at the HON - 15 yard line and returned for 12 yards.",6386,25,3,HON,BAL,HON,86,7,16
120,1,3,9:29,1469,1,3,HON,3,Rush by Captain Rogers (R) for 3 yds.,6386,25,3,HON,BAL,BAL,3,7,16
121,1,3,9:10,1450,,,,,TOUCHDOWN! (PhastBawls kick good),6386,25,3,HON,BAL,BAL,,14,16
122,1,3,9:10,1450,,,BAL,30,"PhastBawls, D. kicks off.",6386,25,3,HON,BAL,BAL,70,14,16
123,12,3,9:10,1450,,,,,The kick sails into the endzone.,6386,25,3,HON,BAL,HON,,14,16
124,12,3,9:10,1450,,,,,"Dawkins (C), S. takes it out of the endzone!",6386,25,3,HON,BAL,HON,,14,16
125,12,3,9:10,1450,,,HON,18,"Kickoff of 82 yards. Returned by Dawkins (C), S. for 18 yards.",6386,25,3,HON,BAL,HON,82,14,16
126,12,3,9:07,1447,1,10,HON,18,"Rush by Ayers, N. for 1 yds. Tackle by Goodman (R), G..",6386,25,3,HON,BAL,HON,82,14,16
127,12,3,8:46,1426,2,9,HON,19,"Rush by Ayers, N. for 3 yds. Tackle by Harris, C..",6386,25,3,HON,BAL,HON,81,14,16
128,12,3,8:26,1406,3,6,HON,22,"Pass by Skywalker (C), L., complete to Krashwagen (R), R. for 5 yds. Tackle by De Ville (C), D..",6386,25,3,HON,BAL,HON,78,14,16
129,1,3,8:00,1380,4,1,HON,27,"Punt by Powers, V. of 33 yards.",6386,25,3,HON,BAL,HON,73,14,16
130,1,3,8:00,1380,,,,,"Returned by Campbell (R), J. for 16 yards.",6386,25,3,HON,BAL,BAL,,14,16
131,1,3,7:52,1372,1,10,HON,44,"Rush by Fukushu, M. for 6 yds. Tackle by Dawkins (C), S..",6386,25,3,HON,BAL,BAL,44,14,16
132,1,3,7:18,1338,2,4,HON,38,"Rush by Fukushu, M. for 1 yds. Tackle by Sternenstaub (R), S..",6386,25,3,HON,BAL,BAL,38,14,16
133,1,3,6:50,1310,3,3,HON,37,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 10 yds. Tackle by Fields (R), G..",6386,25,3,HON,BAL,BAL,37,14,16
134,1,3,6:07,1267,1,10,HON,27,"Pass by Fujiwara (C), C. to Lewandowski, J. is incomplete. Broken up by Kackpoo, H..",6386,25,3,HON,BAL,BAL,27,14,16
135,1,3,6:01,1261,2,10,HON,27,"Pass by Fujiwara (C), C. to Howlett (R), D. is incomplete. Broken up by Waters, J..",6386,25,3,HON,BAL,BAL,27,14,16
136,1,3,5:58,1258,3,20,HON,37,"Hawks Penalty on Chalupa, C.: Illegal use of Hands.",6386,25,3,HON,BAL,BAL,37,14,16
137,1,3,5:33,1233,3,20,HON,37,"Rush by Rogers (R), C. for 7 yds. Tackle by Lavigne (R), D..",6386,25,3,HON,BAL,BAL,37,14,16
138,12,3,4:53,1193,4,13,HON,30,"Punt by PhastBawls, D. of 30 yards. Touchback.",6386,25,3,HON,BAL,BAL,30,14,16
139,12,3,4:50,1190,1,10,HON,20,"Pass by Skywalker (C), L. to Krashwagen (R), R. is incomplete. Broken up by De Ville (C), D..",6386,25,3,HON,BAL,HON,80,14,16
140,12,3,4:47,1187,2,10,HON,20,"Pass by Skywalker (C), L., complete to Kane-Maika'i, K. for 22 yds. Tackle by Syracuse, I..",6386,25,3,HON,BAL,HON,80,14,16
141,12,3,4:01,1141,1,10,HON,42,"Pass by Skywalker (C), L. to Ayers, N. was dropped! Incomplete.",6386,25,3,HON,BAL,HON,58,14,16
142,12,3,3:54,1134,2,10,HON,42,"Pass by Skywalker (C), L. to Krashwagen (R), R. falls incomplete.",6386,25,3,HON,BAL,HON,58,14,16
143,12,3,3:49,1129,3,10,HON,42,"Rush by Kane-Maika'i, K. for 5 yds. Tackle by Harris, C..",6386,25,3,HON,BAL,HON,58,14,16
144,1,3,3:27,1107,4,5,HON,47,"Punt by Powers, V. of 34 yards.",6386,25,3,HON,BAL,HON,53,14,16
145,1,3,3:27,1107,,,,,"Returned by Campbell (R), J. for -1 yards.",6386,25,3,HON,BAL,BAL,,14,16
146,1,3,3:16,1096,1,10,BAL,18,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 66 yds. Tackle by Waters, J..",6386,25,3,HON,BAL,BAL,82,14,16
147,1,3,1:38,998,1,10,HON,16,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",6386,25,3,HON,BAL,BAL,16,14,16
148,1,3,1:33,993,2,10,HON,16,"Rush by Fukushu, M. for 1 yds. Tackle by Kackpoo, H..",6386,25,3,HON,BAL,BAL,16,14,16
149,1,3,1:14,974,3,9,HON,15,"Pass by Fujiwara (C), C. to Fukushu, M. was dropped! Incomplete.",6386,25,3,HON,BAL,BAL,15,14,16
150,1,3,1:09,969,4,9,HON,15,"32 yard FG by PhastBawls, D. is good.",6386,25,3,HON,BAL,BAL,15,17,16
151,1,3,1:09,969,,,BAL,30,"PhastBawls, D. kicks off.",6386,25,3,HON,BAL,BAL,70,17,16
152,12,3,1:09,969,,,,,The kick sails into the endzone.,6386,25,3,HON,BAL,HON,,17,16
153,12,3,1:09,969,,,,,"Kane-Maika'i, K. takes it out of the endzone!",6386,25,3,HON,BAL,HON,,17,16
154,12,3,1:09,969,,,,,"Kane-Maika'i, K. takes it down the middle.",6386,25,3,HON,BAL,HON,,17,16
155,12,3,1:09,969,,,,,"Kane-Maika'i, K. sheds a tackler.",6386,25,3,HON,BAL,HON,,17,16
156,12,3,1:09,969,,,,,A 40 yard return.,6386,25,3,HON,BAL,HON,,17,16
157,12,3,1:00,960,1,10,HON,40,"Skywalker (C), L. SACKED by Derred De Ville (C) - LB for -5 yds.",6386,25,3,HON,BAL,HON,60,17,16
158,12,3,0:41,941,2,15,HON,35,"Pass by Skywalker (C), L., complete to Podolak, J. for 5 yds. Tackle by Stackinpaper, B..",6386,25,3,HON,BAL,HON,65,17,16
159,12,3,0:22,922,3,10,HON,40,"Pass by Skywalker (C), L., complete to Ayers, N. for -2 yds. Tackle by Harris, C..",6386,25,3,HON,BAL,HON,60,17,16
160,1,4,15:00,900,4,12,HON,38,"Punt by Powers, V. of 39 yards.",6386,25,3,HON,BAL,HON,62,17,16
161,1,4,15:00,900,,,,,"Returned by Campbell (R), J. for 19 yards.",6386,25,3,HON,BAL,BAL,,17,16
162,1,4,14:51,891,1,10,BAL,41,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",6386,25,3,HON,BAL,BAL,59,17,16
163,1,4,14:44,884,2,5,BAL,46,"Hahalua Penalty on Rucker (R), R.: Offsides.",6386,25,3,HON,BAL,BAL,54,17,16
164,1,4,14:44,884,2,5,BAL,46,"Pass by Fujiwara (C), C. to Lewandowski, J. is incomplete. Broken up by Lavigne (R), D..",6386,25,3,HON,BAL,BAL,54,17,16
165,1,4,14:37,877,3,5,BAL,46,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 3 yds. Tackle by Lavigne (R), D..",6386,25,3,HON,BAL,BAL,54,17,16
166,12,4,14:02,842,4,2,BAL,49,"Punt by PhastBawls, D. of 50 yards. Touchback.",6386,25,3,HON,BAL,BAL,51,17,16
167,12,4,13:58,838,1,10,HON,20,"Pass by Skywalker (C), L. to Ayers, N. was dropped! Incomplete.",6386,25,3,HON,BAL,HON,80,17,16
168,12,4,13:52,832,2,10,HON,20,"Pass by Skywalker (C), L. to Podolak, J. falls incomplete.",6386,25,3,HON,BAL,HON,80,17,16
169,12,4,13:47,827,3,10,HON,20,"Pass by Skywalker (C), L., complete to Kane-Maika'i, K. for 6 yds. Tackle by Kennedy, D..",6386,25,3,HON,BAL,HON,80,17,16
170,1,4,13:17,797,4,4,HON,26,"Punt by Powers, V. of 45 yards.",6386,25,3,HON,BAL,HON,74,17,16
171,1,4,13:17,797,,,,,"Returned by Campbell (R), J. for 2 yards.",6386,25,3,HON,BAL,BAL,,17,16
172,1,4,13:08,788,1,10,BAL,31,"Fujiwara (C), C. SACKED by Asher Montain - DE for -7 yds.",6386,25,3,HON,BAL,BAL,69,17,16
173,1,4,12:22,742,2,17,BAL,24,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 11 yds. Tackle by Thornton, B..",6386,25,3,HON,BAL,BAL,76,17,16
174,1,4,11:41,701,3,6,BAL,35,"Rush by Fujiwara (C), C. for 4 yds. Tackle by Montain, A..",6386,25,3,HON,BAL,BAL,65,17,16
175,12,4,11:14,674,4,2,BAL,39,"Punt by PhastBawls, D. of 61 yards. Touchback.",6386,25,3,HON,BAL,BAL,61,17,16
176,12,4,11:10,670,1,10,HON,20,"Rush by Skywalker (C), L. for -1 yds. Tackle by Goodman (R), G..",6386,25,3,HON,BAL,HON,80,17,16
177,12,4,10:52,652,2,11,HON,19,"Rush by Kane-Maika'i, K. for 2 yds. Tackle by De Ville (C), D..",6386,25,3,HON,BAL,HON,81,17,16
178,12,4,10:37,637,3,9,HON,21,"Rush by Ayers, N. for 3 yds. Tackle by Annastesia, N..",6386,25,3,HON,BAL,HON,79,17,16
179,1,4,10:24,624,4,6,HON,24,"Punt by Powers, V. of 49 yards. No return.",6386,25,3,HON,BAL,HON,76,17,16
180,1,4,10:16,616,1,20,BAL,17,"Hawks Penalty on Chalupa, C.: Holding.",6386,25,3,HON,BAL,BAL,83,17,16
181,1,4,10:08,608,1,20,BAL,17,"Pass by Fujiwara (C), C. to Brown (R), K. is incomplete. Broken up by Jackson, R..",6386,25,3,HON,BAL,BAL,83,17,16
182,1,4,10:03,603,2,20,BAL,17,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",6386,25,3,HON,BAL,BAL,83,17,16
183,1,4,9:59,599,3,20,BAL,17,"Rush by Rogers (R), C. for 3 yds. Tackle by Ka'ana'ana, B..",6386,25,3,HON,BAL,BAL,83,17,16
184,12,4,9:32,572,4,17,BAL,20,"Punt by PhastBawls, D. of 68 yards. No return.",6386,25,3,HON,BAL,BAL,80,17,16
185,12,4,9:25,565,1,10,HON,12,"Rush by Kane-Maika'i, K. for 8 yds. Tackle by Green, W..",6386,25,3,HON,BAL,HON,88,17,16
186,12,4,8:59,539,2,2,HON,20,"Pass by Skywalker (C), L., complete to Ayers, N. for 6 yds. Tackle by Goodman (R), G..",6386,25,3,HON,BAL,HON,80,17,16
187,12,4,8:26,506,1,10,HON,26,"Skywalker (C), L. throws the ball away to avoid the sack.",6386,25,3,HON,BAL,HON,74,17,16
188,12,4,8:05,485,1,10,HON,41,"Hawks Penalty on Keiki-Kane, M.: Unsportsmanlike Conduct.",6386,25,3,HON,BAL,HON,59,17,16
189,12,4,7:47,467,1,10,HON,41,"Rush by Ayers, N. for 11 yds. Tackle by De Ville (C), D..",6386,25,3,HON,BAL,HON,59,17,16
190,12,4,7:23,443,1,10,BAL,48,"Pass by Skywalker (C), L., complete to Alexander, W. for 28 yds. Tackle by Kennedy, D..",6386,25,3,HON,BAL,HON,48,17,16
191,12,4,6:34,394,1,10,BAL,20,"Pass by Skywalker (C), L., complete to Krashwagen (R), R. for 4 yds. Tackle by Kennedy, D..",6386,25,3,HON,BAL,HON,20,17,16
192,12,4,6:05,365,2,6,BAL,16,"Pass by Skywalker (C), L., complete to Kane-Maika'i, K. for 7 yds. Tackle by Avery, E..",6386,25,3,HON,BAL,HON,16,17,16
193,12,4,5:37,337,1,9,BAL,9,"Rush by Kane-Maika'i, K. for 4 yds. Tackle by De Ville (C), D..",6386,25,3,HON,BAL,HON,9,17,16
194,12,4,5:19,319,2,5,BAL,5,"Pass by Skywalker (C), L., complete to Ayers, N. for 2 yds. Tackle by Syracuse, I..",6386,25,3,HON,BAL,HON,5,17,16
195,12,4,4:49,289,3,3,BAL,3,Rush by Nicholas Ayers for 3 yds.,6386,25,3,HON,BAL,HON,3,17,16
196,12,4,4:33,273,,,,,TOUCHDOWN! 2 point conversion successful.,6386,25,3,HON,BAL,HON,,17,24
197,12,4,4:33,273,,,HON,30,"Powers, V. kicks off.",6386,25,3,HON,BAL,HON,70,17,24
198,1,4,4:33,273,,,,,The kick sails into the endzone.,6386,25,3,HON,BAL,BAL,,17,24
199,1,4,4:33,273,,,,,"Fukushu, M. takes it out of the endzone!",6386,25,3,HON,BAL,BAL,,17,24
200,1,4,4:33,273,,,BAL,28,"Kickoff of 75 yards. Returned by Fukushu, M. for 28 yards.",6386,25,3,HON,BAL,BAL,72,17,24
201,1,4,4:26,266,1,10,BAL,28,"Fujiwara (C), C. SACKED by Asher Montain - DE for -7 yds.",6386,25,3,HON,BAL,BAL,72,17,24
202,1,4,3:39,219,2,17,BAL,21,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",6386,25,3,HON,BAL,BAL,79,17,24
203,1,4,3:36,216,3,17,BAL,21,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",6386,25,3,HON,BAL,BAL,79,17,24
204,12,4,3:33,213,4,17,BAL,21,"Punt by PhastBawls, D. of 62 yards.",6386,25,3,HON,BAL,BAL,79,17,24
205,12,4,3:33,213,,,,,"Returned by Kane-Maika'i, K. for 4 yards.",6386,25,3,HON,BAL,HON,,17,24
206,12,4,3:22,202,1,10,HON,20,"Pass by Skywalker (C), L., complete to Hex (R), T. for 4 yds. Tackle by Green, W..",6386,25,3,HON,BAL,HON,80,17,24
207,12,4,2:45,165,2,11,HON,19,"Hahalua Penalty on Kane-Maika'i, K.: Delay of Game.",6386,25,3,HON,BAL,HON,81,17,24
208,12,4,2:45,165,2,11,HON,19,"Pass by Skywalker (C), L., to Krashwagen (R), R.. INTERCEPTION by Harris, C. at the HON - 23 yard line and returned for -5 yards.",6386,25,3,HON,BAL,HON,81,17,24
209,1,4,2:28,148,1,5,HON,23,"Hahalua Penalty on Rucker (R), R.: Too many men on the field.",6386,25,3,HON,BAL,BAL,23,17,24
210,1,4,2:28,148,1,5,HON,23,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 23 yds. Tackle by Waters, J..",6386,25,3,HON,BAL,BAL,23,17,24
211,1,4,2:28,148,1,1,HON,1,Baltimore Hawks : Timeout,6386,25,3,HON,BAL,BAL,1,17,24
212,1,4,1:49,109,1,1,HON,1,"Pass by Fujiwara (C), C. to Campbell (R), J. is incomplete. Broken up by Lavigne (R), D..",6386,25,3,HON,BAL,BAL,1,17,24
213,1,4,1:43,103,2,1,HON,1,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",6386,25,3,HON,BAL,BAL,1,17,24
214,1,4,1:39,99,3,1,HON,1,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 1 yds.",6386,25,3,HON,BAL,BAL,1,17,24
215,1,4,1:15,75,,,,,TOUCHDOWN! (PhastBawls kick good),6386,25,3,HON,BAL,BAL,,24,24
216,1,4,1:15,75,,,BAL,30,"PhastBawls, D. kicks off. A powerful kick.",6386,25,3,HON,BAL,BAL,70,24,24
217,12,4,1:15,75,,,,,The kick sails into the endzone.,6386,25,3,HON,BAL,HON,,24,24
218,12,4,1:15,75,,,,,"Dawkins (C), S. takes it out of the endzone!",6386,25,3,HON,BAL,HON,,24,24
219,12,4,1:15,75,,,,,"Dawkins (C), S. takes it down the middle.",6386,25,3,HON,BAL,HON,,24,24
220,12,4,1:15,75,,,,,"Dawkins (C), S. is finally brought down. A 39 yard return.",6386,25,3,HON,BAL,HON,,24,24
221,12,4,1:07,67,1,10,HON,39,"Pass by Skywalker (C), L., complete to Podolak, J. for 9 yds. Tackle by Stackinpaper, B..",6386,25,3,HON,BAL,HON,61,24,24
222,12,4,1:07,67,2,1,HON,48,Honolulu Hahalua : Timeout,6386,25,3,HON,BAL,HON,52,24,24
223,12,4,0:45,45,2,1,HON,48,"Skywalker (C), L. throws the ball away to avoid the sack.",6386,25,3,HON,BAL,HON,52,24,24
224,12,4,0:26,26,3,1,HON,48,"Rush by Kane-Maika'i, K. for 10 yds. Tackle by Green, W..",6386,25,3,HON,BAL,HON,52,24,24
225,12,4,0:26,26,1,10,BAL,41,Honolulu Hahalua : Timeout,6386,25,3,HON,BAL,HON,41,24,24
226,12,4,0:05,5,1,10,BAL,41,"Rush by Ayers, N. for 1 yds. Tackle by Goodman (R), G..",6386,25,3,HON,BAL,HON,41,24,24
227,12,5,15:00,0,,,HON,30,"Powers, V. kicks off.",6386,25,3,HON,BAL,HON,70,24,24
228,1,5,15:00,0,,,BAL,33,"Kickoff of 64 yards. Returned by Fukushu, M. for 27 yards.",6386,25,3,HON,BAL,BAL,67,24,24
229,1,5,14:50,-10,1,10,BAL,33,"Pass by Fujiwara (C), C. to Brown (R), K. was dropped! Incomplete.",6386,25,3,HON,BAL,BAL,67,24,24
230,1,5,14:46,-14,2,10,BAL,33,"Rush by Fukushu, M. for 4 yds. Tackle by Rucker (R), R..",6386,25,3,HON,BAL,BAL,67,24,24
231,1,5,14:12,-48,3,6,BAL,37,"Rush by Fukushu, M. for 8 yds. Tackle by Dawkins (C), S..",6386,25,3,HON,BAL,BAL,63,24,24
232,1,5,13:38,-82,1,10,BAL,45,"Rush by Fujiwara (C), C. for 4 yds. Tackle by Jeffrey (R), T..",6386,25,3,HON,BAL,BAL,55,24,24
233,1,5,13:05,-115,2,6,BAL,49,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 13 yds. Tackle by Kackpoo, H..",6386,25,3,HON,BAL,BAL,51,24,24
234,1,5,12:15,-165,1,10,HON,38,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 6 yds. Tackle by Dawkins (C), S..",6386,25,3,HON,BAL,BAL,38,24,24
235,1,5,11:28,-212,2,4,HON,32,"Rush by Fukushu, M. for 9 yds. Tackle by Rucker (R), R..",6386,25,3,HON,BAL,BAL,32,24,24
236,1,5,10:53,-247,1,10,HON,23,"Rush by Fukushu, M. for 2 yds. Tackle by Ka'ana'ana, B..",6386,25,3,HON,BAL,BAL,23,24,24
237,1,5,10:22,-278,2,8,HON,21,"Rush by Rogers (R), C. for 6 yds. Tackle by Jeffrey (R), T..",6386,25,3,HON,BAL,BAL,21,24,24
238,1,5,9:47,-313,3,2,HON,15,"Pass by Fujiwara (C), C. to Campbell (R), J. falls incomplete.",6386,25,3,HON,BAL,BAL,15,24,24
239,1,5,9:41,-319,4,2,HON,15,"32 yard FG by PhastBawls, D. is NO good.",6386,25,3,HON,BAL,BAL,15,24,24
240,12,5,9:41,-319,1,10,HON,15,"Pass by Skywalker (C), L. to Ayers, N. was dropped! Incomplete.",6386,25,3,HON,BAL,HON,85,24,24
241,12,5,9:37,-323,2,10,HON,15,"Pass by Skywalker (C), L., complete to Kane-Maika'i, K. for 0 yds. Tackle by Kennedy, D..",6386,25,3,HON,BAL,HON,85,24,24
242,12,5,9:02,-358,3,10,HON,15,"Pass by Skywalker (C), L. to Alexander, W. falls incomplete.",6386,25,3,HON,BAL,HON,85,24,24
243,1,5,8:59,-361,4,10,HON,15,"Punt by Powers, V. is BLOCKED BY Stackinpaper, B.. No return.",6386,25,3,HON,BAL,HON,85,24,24
244,1,5,8:53,-367,1,10,HON,20,"Rush by Rogers (R), C. for 5 yds. Tackle by Fields (R), G..",6386,25,3,HON,BAL,BAL,20,24,24
245,1,5,8:17,-403,2,5,HON,15,"Fujiwara (C), C. SACKED by Buck Thornton - SS for -6 yds.",6386,25,3,HON,BAL,BAL,15,24,24
246,1,5,7:42,-438,3,11,HON,21,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 21 yds.",6386,25,3,HON,BAL,BAL,21,30,24
0,3,1,15:00,3600,,,COL,30,"Banana, S. kicks off.",6387,25,3,COL,YKW,COL,70,0,0
1,2,1,15:00,3600,,,,,The kick sails into the endzone.,6387,25,3,COL,YKW,YKW,,0,0
2,2,1,15:00,3600,,,,,"Hanyadi, M. takes it out of the endzone!",6387,25,3,COL,YKW,YKW,,0,0
3,2,1,15:00,3600,,,,,"Hanyadi, M. takes it down the left side.",6387,25,3,COL,YKW,YKW,,0,0
4,2,1,15:00,3600,,,,,"Hanyadi, M. sheds a tackler.",6387,25,3,COL,YKW,YKW,,0,0
5,2,1,15:00,3600,,,,,A 41 yard return.,6387,25,3,COL,YKW,YKW,,0,0
6,2,1,14:51,3591,1,10,YKW,41,"Jack, C. SACKED by Melvin Murder-Moose (R) - LB for -7 yds.",6387,25,3,COL,YKW,YKW,59,0,0
7,2,1,14:13,3553,2,17,YKW,34,"Rush by Skyline, A. for a short gain. Tackle by Blackstone (C), I..",6387,25,3,COL,YKW,YKW,66,0,0
8,2,1,13:52,3532,3,17,YKW,34,"Pass by Jack, C., complete to Walker (R), M. for 29 yds. Tackle by de Pengu, A..",6387,25,3,COL,YKW,YKW,66,0,0
9,2,1,12:48,3468,1,10,COL,36,"Pass by Jack, C., complete to Sakura (C), K. for 33 yds. Tackle by Purchase, L..",6387,25,3,COL,YKW,YKW,36,0,0
10,2,1,11:47,3407,1,3,COL,3,Rush by Colby Jack for 3 yds.,6387,25,3,COL,YKW,YKW,3,0,0
11,2,1,11:22,3382,,,,,TOUCHDOWN! (Kokot (R) kick good),6387,25,3,COL,YKW,YKW,,7,0
12,3,1,11:22,3382,,,,,"Kickoff by Kokot (R), B. deep into the endzone. Williams, D. kneels for a touchback.",6387,25,3,COL,YKW,COL,,7,0
13,3,1,11:22,3382,1,10,COL,20,"Rush by Williams, D. for 2 yds. Tackle by Valdyr, M..",6387,25,3,COL,YKW,COL,80,7,0
14,3,1,11:01,3361,2,8,COL,22,"Pass by McDummy (C), W. to Gilbert, R. was dropped! Incomplete.",6387,25,3,COL,YKW,COL,78,7,0
15,3,1,10:55,3355,3,8,COL,22,"Pass by McDummy (C), W., complete to Sauce, E. for 3 yds. Tackle by Thomaslacher (R), B..",6387,25,3,COL,YKW,COL,78,7,0
16,2,1,10:30,3330,4,5,COL,25,"Punt by Banana, S. of 61 yards. No return.",6387,25,3,COL,YKW,COL,75,7,0
17,2,1,10:22,3322,1,10,YKW,14,"Rush by Skyline, A. for 5 yds. Tackle by Smoothie, E..",6387,25,3,COL,YKW,YKW,86,7,0
18,2,1,9:47,3287,2,5,YKW,19,"Rush by Hanyadi, M. for 6 yds. Tackle by de Pengu, A..",6387,25,3,COL,YKW,YKW,81,7,0
19,2,1,9:20,3260,1,5,YKW,30,"Yeti Penalty on Sanchez, I.: Too many men on the field.",6387,25,3,COL,YKW,YKW,70,7,0
20,2,1,9:20,3260,1,5,YKW,30,"Pass by Jack, C., complete to Rechs (R), Z. for 4 yds. Tackle by Murder-Moose (R), M..",6387,25,3,COL,YKW,YKW,70,7,0
21,2,1,8:39,3219,2,1,YKW,34,"Rush by Jack, C. for -3 yds. Tackle by Ruschmann (R), A..",6387,25,3,COL,YKW,YKW,66,7,0
22,2,1,8:07,3187,3,4,YKW,31,"Rush by Hanyadi, M. for 5 yds. Tackle by Drake (R), J..",6387,25,3,COL,YKW,YKW,69,7,0
23,2,1,7:37,3157,1,10,YKW,36,"Rush by Hanyadi, M. for 2 yds. Tackle by Drake (R), J..",6387,25,3,COL,YKW,YKW,64,7,0
24,2,1,7:15,3135,2,8,YKW,38,"Pass by Jack, C. to Rechs (R), Z. was dropped! Incomplete.",6387,25,3,COL,YKW,YKW,62,7,0
25,2,1,7:09,3129,3,8,YKW,38,"Rush by Skyline, A. for 1 yds. Tackle by de Pengu, A..",6387,25,3,COL,YKW,YKW,62,7,0
26,3,1,6:41,3101,4,7,YKW,39,"Punt by Kokot (R), B. of 34 yards.",6387,25,3,COL,YKW,YKW,61,7,0
27,3,1,6:41,3101,,,,,"Returned by Williams, D. for 13 yards.",6387,25,3,COL,YKW,COL,,7,0
28,3,1,6:28,3088,1,10,COL,40,"Pass by McDummy (C), W. to Lim, W. falls incomplete.",6387,25,3,COL,YKW,COL,60,7,0
29,3,1,6:22,3082,2,10,COL,40,"Rush by McDummy (C), W. for 6 yds. Tackle by Valdyr, M..",6387,25,3,COL,YKW,COL,60,7,0
30,3,1,5:58,3058,3,4,COL,46,"Pass by McDummy (C), W. to Lim, W. falls incomplete.",6387,25,3,COL,YKW,COL,54,7,0
31,2,1,5:53,3053,4,4,COL,46,"Punt by Banana, S. of 42 yards.",6387,25,3,COL,YKW,COL,54,7,0
32,2,1,5:53,3053,,,,,"Returned by Hanyadi, M. for -2 yards.",6387,25,3,COL,YKW,YKW,,7,0
33,2,1,5:42,3042,1,10,YKW,10,"Pass by Jack, C. to Hanyadi, M. was dropped! Incomplete.",6387,25,3,COL,YKW,YKW,90,7,0
34,2,1,5:35,3035,2,10,YKW,10,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Sly, G..",6387,25,3,COL,YKW,YKW,90,7,0
35,2,1,5:30,3030,3,10,YKW,10,"Pass by Jack, C., complete to Skyline, A. for 20 yds. Tackle by Scott, R..",6387,25,3,COL,YKW,YKW,90,7,0
36,2,1,4:40,2980,1,10,YKW,30,"Pass by Jack, C. to Hanyadi, M. is incomplete. Broken up by de Pengu, A..",6387,25,3,COL,YKW,YKW,70,7,0
37,2,1,4:37,2977,2,10,YKW,30,"Rush by Skyline, A. for 1 yds. Tackle by Stephens, W..",6387,25,3,COL,YKW,YKW,70,7,0
38,2,1,4:10,2950,3,9,YKW,31,"Rush by Hanyadi, M. for 7 yds. Tackle by de Pengu, A..",6387,25,3,COL,YKW,YKW,69,7,0
39,3,1,3:36,2916,4,2,YKW,38,"Punt by Kokot (R), B. of 37 yards.",6387,25,3,COL,YKW,YKW,62,7,0
40,3,1,3:36,2916,,,,,"Returned by Williams, D. for 19 yards.",6387,25,3,COL,YKW,COL,,7,0
41,3,1,3:25,2905,1,10,COL,44,"Rush by Williams, D. for 4 yds. Tackle by Thomaslacher (R), B..",6387,25,3,COL,YKW,COL,56,7,0
42,3,1,3:08,2888,2,6,COL,48,"McDummy (C), W. throws the ball away to avoid the sack.",6387,25,3,COL,YKW,COL,52,7,0
43,3,1,2:46,2866,3,6,COL,48,"Pass by McDummy (C), W., complete to Gilbert, R. for 19 yds. Tackle by Leonard, M..",6387,25,3,COL,YKW,COL,52,7,0
44,3,1,1:55,2815,1,10,YKW,33,"Rush by Williams, D. for 2 yds. Tackle by Thebaw (R), S..",6387,25,3,COL,YKW,COL,33,7,0
45,3,1,1:43,2803,2,8,YKW,31,"Pass by McDummy (C), W. to Lim, W. is incomplete. Broken up by Leonard, M..",6387,25,3,COL,YKW,COL,31,7,0
46,3,1,1:39,2799,3,8,YKW,31,"Pass by McDummy (C), W. to Sauce, E. is incomplete. Broken up by Quaid, D..",6387,25,3,COL,YKW,COL,31,7,0
47,2,1,1:32,2792,4,8,YKW,31,"Punt by Banana, S. of 31 yards. Touchback.",6387,25,3,COL,YKW,COL,31,7,0
48,2,1,1:29,2789,1,10,YKW,20,"Rush by Jack, C. for 1 yds. Tackle by Blackstone (C), I..",6387,25,3,COL,YKW,YKW,80,7,0
49,2,1,1:04,2764,2,9,YKW,21,"Pass by Jack, C. to Walker (R), M. was dropped! Incomplete.",6387,25,3,COL,YKW,YKW,79,7,0
50,2,1,0:57,2757,3,9,YKW,21,"Pass by Jack, C. to Skyline, A. was dropped! Incomplete.",6387,25,3,COL,YKW,YKW,79,7,0
51,3,1,0:50,2750,4,9,YKW,21,"Punt by Kokot (R), B. of 67 yards.",6387,25,3,COL,YKW,YKW,79,7,0
52,3,1,0:50,2750,,,,,"Returned by Williams, D. for 0 yards.",6387,25,3,COL,YKW,COL,,7,0
53,3,1,0:37,2737,1,10,COL,12,"Rush by Gilbert, R. for 13 yds. Tackle by Valdyr, M..",6387,25,3,COL,YKW,COL,88,7,0
